file_name,group,cycle,mean
ENCFF881FED,vanilla,40,34.98809750686494
ENCFF881FED,vanilla,41,35.061978111853534
ENCFF881FED,vanilla,42,35.03156714815926
ENCFF881FED,vanilla,43,34.59839515418545
ENCFF881FED,vanilla,44,34.73704209879097
ENCFF881FED,vanilla,45,34.536282803322365
ENCFF881FED,vanilla,46,34.451856859642525
ENCFF881FED,vanilla,47,34.31685942883341
ENCFF881FED,vanilla,48,34.36636331758793
ENCFF881FED,vanilla,49,34.1692989945673
ENCFF881FED,vanilla,50,33.91524370402532
ENCFF987SHZ,vanilla,1,31.95982486388587
ENCFF987SHZ,vanilla,2,31.460377350073717
ENCFF987SHZ,vanilla,3,31.777429329574257
ENCFF987SHZ,vanilla,4,32.09007182840884
ENCFF987SHZ,vanilla,5,32.22342077499738
ENCFF987SHZ,vanilla,6,35.62537510845636
ENCFF987SHZ,vanilla,7,35.51930251871546
ENCFF987SHZ,vanilla,8,35.380862758743234
ENCFF987SHZ,vanilla,9,35.426450936089
ENCFF987SHZ,vanilla,10,35.351908497402626
ENCFF987SHZ,vanilla,11,35.38174721247633
ENCFF987SHZ,vanilla,12,35.435313911930834
ENCFF987SHZ,vanilla,13,35.261433103521085
ENCFF987SHZ,vanilla,14,35.17105822926355
ENCFF987SHZ,vanilla,15,35.29659920996929
ENCFF987SHZ,vanilla,16,35.31006735260901
ENCFF987SHZ,vanilla,17,35.25898509380221
ENCFF987SHZ,vanilla,18,35.209041115648866
ENCFF987SHZ,vanilla,19,35.14106918084685
ENCFF987SHZ,vanilla,20,35.23939625772577
ENCFF987SHZ,vanilla,21,35.28058015882398
ENCFF987SHZ,vanilla,22,35.227200074943624
ENCFF987SHZ,vanilla,23,35.14953171386703
ENCFF987SHZ,vanilla,24,35.130045627879625
ENCFF987SHZ,vanilla,25,35.04863186992523
ENCFF987SHZ,vanilla,26,35.13864079922023
ENCFF987SHZ,vanilla,27,35.05098025220612
ENCFF987SHZ,vanilla,28,34.93040636842375
ENCFF987SHZ,vanilla,29,35.06033006421509
ENCFF987SHZ,vanilla,30,35.13020622136176
ENCFF987SHZ,vanilla,31,35.02778520026974
ENCFF987SHZ,vanilla,32,34.98413856838346
ENCFF987SHZ,vanilla,33,34.96776933422849
ENCFF987SHZ,vanilla,34,34.99656612473801
ENCFF987SHZ,vanilla,35,35.001131737956044
ENCFF987SHZ,vanilla,36,34.9547069875265
ENCFF987SHZ,vanilla,37,34.92857694100643
ENCFF987SHZ,vanilla,38,35.02088592584001
ENCFF987SHZ,vanilla,39,34.95888122848066
ENCFF987SHZ,vanilla,40,35.16212283765709
ENCFF987SHZ,vanilla,41,35.22292263780742
ENCFF987SHZ,vanilla,42,35.16653291311372
ENCFF987SHZ,vanilla,43,34.885099973160074
ENCFF987SHZ,vanilla,44,34.89239210683035
ENCFF987SHZ,vanilla,45,34.7224070286414
ENCFF987SHZ,vanilla,46,34.45323376537441
ENCFF987SHZ,vanilla,47,34.26485894910897
ENCFF987SHZ,vanilla,48,34.171954876205476
ENCFF987SHZ,vanilla,49,33.977877801742885
ENCFF987SHZ,vanilla,50,33.58284950829398
filtered_ENCFF327IXJ,trimmed,1,NA
filtered_ENCFF327IXJ,trimmed,2,NA
filtered_ENCFF327IXJ,trimmed,3,NA
filtered_ENCFF327IXJ,trimmed,4,NA
filtered_ENCFF327IXJ,trimmed,5,NA
filtered_ENCFF327IXJ,trimmed,6,35.418050658333776
filtered_ENCFF327IXJ,trimmed,7,35.32947862402366
filtered_ENCFF327IXJ,trimmed,8,35.10238714847383
filtered_ENCFF327IXJ,trimmed,9,35.12095588064159
filtered_ENCFF327IXJ,trimmed,10,35.06503414917361
filtered_ENCFF327IXJ,trimmed,11,35.08775037778568
filtered_ENCFF327IXJ,trimmed,12,35.140345705106135
filtered_ENCFF327IXJ,trimmed,13,34.94983423696743
filtered_ENCFF327IXJ,trimmed,14,34.873591846458986
filtered_ENCFF327IXJ,trimmed,15,35.020228548875586
filtered_ENCFF327IXJ,trimmed,16,34.99057965505096
filtered_ENCFF327IXJ,trimmed,17,34.93223597636845
filtered_ENCFF327IXJ,trimmed,18,34.84613229699759
filtered_ENCFF327IXJ,trimmed,19,34.77777146156262
filtered_ENCFF327IXJ,trimmed,20,34.88114304623973
filtered_ENCFF327IXJ,trimmed,21,34.92513164489148
filtered_ENCFF327IXJ,trimmed,22,34.86506157063771
filtered_ENCFF327IXJ,trimmed,23,34.795895582337245
filtered_ENCFF327IXJ,trimmed,24,34.78589676298362
filtered_ENCFF327IXJ,trimmed,25,34.74157343627479
filtered_ENCFF327IXJ,trimmed,26,34.792258570864945
filtered_ENCFF327IXJ,trimmed,27,34.73333627672094
filtered_ENCFF327IXJ,trimmed,28,34.639220141460335
filtered_ENCFF327IXJ,trimmed,29,34.74611039085883
filtered_ENCFF327IXJ,trimmed,30,34.84521655551147
filtered_ENCFF327IXJ,trimmed,31,34.702267927170055
filtered_ENCFF327IXJ,trimmed,32,34.656144291066994
filtered_ENCFF327IXJ,trimmed,33,34.620304127170144
filtered_ENCFF327IXJ,trimmed,34,34.636223951548644
filtered_ENCFF327IXJ,trimmed,35,34.684274989325516
filtered_ENCFF327IXJ,trimmed,36,34.69023704191238
filtered_ENCFF327IXJ,trimmed,37,34.68407059785704
filtered_ENCFF327IXJ,trimmed,38,34.73051937014702
filtered_ENCFF327IXJ,trimmed,39,34.59335788381904
filtered_ENCFF327IXJ,trimmed,40,34.83295885073597
filtered_ENCFF327IXJ,trimmed,41,34.923877789982335
filtered_ENCFF327IXJ,trimmed,42,34.87772312135817
filtered_ENCFF327IXJ,trimmed,43,34.58260511525972
filtered_ENCFF327IXJ,trimmed,44,NA
filtered_ENCFF327IXJ,trimmed,45,NA
filtered_ENCFF327IXJ,trimmed,46,NA
filtered_ENCFF327IXJ,trimmed,47,NA
filtered_ENCFF327IXJ,trimmed,48,NA
filtered_ENCFF327IXJ,trimmed,49,NA
filtered_ENCFF327IXJ,trimmed,50,NA
filtered_ENCFF456WPB,trimmed,1,NA
filtered_ENCFF456WPB,trimmed,2,NA
filtered_ENCFF456WPB,trimmed,3,NA
filtered_ENCFF456WPB,trimmed,4,NA
filtered_ENCFF456WPB,trimmed,5,NA
filtered_ENCFF456WPB,trimmed,6,35.568134864979896
filtered_ENCFF456WPB,trimmed,7,35.52382049710781
filtered_ENCFF456WPB,trimmed,8,35.35301901075853
filtered_ENCFF456WPB,trimmed,9,35.37134454099319
filtered_ENCFF456WPB,trimmed,10,35.28361576832745
filtered_ENCFF456WPB,trimmed,11,35.333137454617244
filtered_ENCFF456WPB,trimmed,12,35.386152427079914
filtered_ENCFF456WPB,trimmed,13,35.22314180700279
filtered_ENCFF456WPB,trimmed,14,35.11679376615319
filtered_ENCFF456WPB,trimmed,15,35.286494015630126
filtered_ENCFF456WPB,trimmed,16,35.26719945463776
filtered_ENCFF456WPB,trimmed,17,35.189128298582624
filtered_ENCFF456WPB,trimmed,18,35.112875337165654
filtered_ENCFF456WPB,trimmed,19,35.07950939833238
filtered_ENCFF456WPB,trimmed,20,35.17699642450566
filtered_ENCFF456WPB,trimmed,21,35.216509386794385
filtered_ENCFF456WPB,trimmed,22,35.17807634814982
filtered_ENCFF456WPB,trimmed,23,35.07266288434321
filtered_ENCFF456WPB,trimmed,24,35.066103217560304
filtered_ENCFF456WPB,trimmed,25,34.98445528516779
filtered_ENCFF456WPB,trimmed,26,35.049232916085494
filtered_ENCFF456WPB,trimmed,27,34.99188959555505
filtered_ENCFF456WPB,trimmed,28,34.842609982667376
filtered_ENCFF456WPB,trimmed,29,35.011827719888416
filtered_ENCFF456WPB,trimmed,30,35.09015191043444
filtered_ENCFF456WPB,trimmed,31,34.96699286054931
filtered_ENCFF456WPB,trimmed,32,34.876393532573026
filtered_ENCFF456WPB,trimmed,33,34.869904535967756
filtered_ENCFF456WPB,trimmed,34,34.91870461724647
filtered_ENCFF456WPB,trimmed,35,34.986754870313014
filtered_ENCFF456WPB,trimmed,36,35.03677669634066
filtered_ENCFF456WPB,trimmed,37,35.040850407419185
filtered_ENCFF456WPB,trimmed,38,35.02795301987611
filtered_ENCFF456WPB,trimmed,39,34.94380326704545
filtered_ENCFF456WPB,trimmed,40,35.115781467939776
filtered_ENCFF456WPB,trimmed,41,35.17060598154948
filtered_ENCFF456WPB,trimmed,42,35.10914456073597
filtered_ENCFF456WPB,trimmed,43,34.83536829258287
filtered_ENCFF456WPB,trimmed,44,NA
filtered_ENCFF456WPB,trimmed,45,NA
filtered_ENCFF456WPB,trimmed,46,NA
filtered_ENCFF456WPB,trimmed,47,NA
filtered_ENCFF456WPB,trimmed,48,NA
filtered_ENCFF456WPB,trimmed,49,NA
filtered_ENCFF456WPB,trimmed,50,NA
filtered_ENCFF486DIS,trimmed,1,NA
filtered_ENCFF486DIS,trimmed,2,NA
filtered_ENCFF486DIS,trimmed,3,NA
filtered_ENCFF486DIS,trimmed,4,NA
filtered_ENCFF486DIS,trimmed,5,NA
filtered_ENCFF486DIS,trimmed,6,35.67171436850687
filtered_ENCFF486DIS,trimmed,7,35.75293680286204
filtered_ENCFF486DIS,trimmed,8,35.554485096820244
filtered_ENCFF486DIS,trimmed,9,35.619253596804555
filtered_ENCFF486DIS,trimmed,10,35.6112443012632
filtered_ENCFF486DIS,trimmed,11,35.58532711980729
filtered_ENCFF486DIS,trimmed,12,35.64841642173412
filtered_ENCFF486DIS,trimmed,13,35.49534957106242
filtered_ENCFF486DIS,trimmed,14,35.50193434413461
filtered_ENCFF486DIS,trimmed,15,35.55772403582848
filtered_ENCFF486DIS,trimmed,16,35.45350700235541
filtered_ENCFF486DIS,trimmed,17,35.478226201700146
filtered_ENCFF486DIS,trimmed,18,35.4569704115709
filtered_ENCFF486DIS,trimmed,19,35.473206956590964
filtered_ENCFF486DIS,trimmed,20,35.49590782955
filtered_ENCFF486DIS,trimmed,21,35.459865705558414
filtered_ENCFF486DIS,trimmed,22,35.5271273257026
filtered_ENCFF486DIS,trimmed,23,35.37473459138589
filtered_ENCFF486DIS,trimmed,24,35.420175152630094
filtered_ENCFF486DIS,trimmed,25,35.39247140757217
filtered_ENCFF486DIS,trimmed,26,35.351083778011905
filtered_ENCFF486DIS,trimmed,27,35.40264201104604
filtered_ENCFF486DIS,trimmed,28,35.330020794193565
filtered_ENCFF486DIS,trimmed,29,35.324942455690895
filtered_ENCFF486DIS,trimmed,30,35.380170383755605
filtered_ENCFF486DIS,trimmed,31,35.2822879644589
filtered_ENCFF486DIS,trimmed,32,35.264892934862566
filtered_ENCFF486DIS,trimmed,33,35.23693888976217
filtered_ENCFF486DIS,trimmed,34,35.289522129699556
filtered_ENCFF486DIS,trimmed,35,35.342418503458866
filtered_ENCFF486DIS,trimmed,36,35.34305253416795
filtered_ENCFF486DIS,trimmed,37,35.34057143499696
filtered_ENCFF486DIS,trimmed,38,35.35039055981157
filtered_ENCFF486DIS,trimmed,39,35.25943559410573
filtered_ENCFF486DIS,trimmed,40,35.43382913756909
filtered_ENCFF486DIS,trimmed,41,35.50976605367779
filtered_ENCFF486DIS,trimmed,42,35.44680641846469
filtered_ENCFF486DIS,trimmed,43,35.22271996539461
filtered_ENCFF486DIS,trimmed,44,NA
filtered_ENCFF486DIS,trimmed,45,NA
filtered_ENCFF486DIS,trimmed,46,NA
filtered_ENCFF486DIS,trimmed,47,NA
filtered_ENCFF486DIS,trimmed,48,NA
filtered_ENCFF486DIS,trimmed,49,NA
filtered_ENCFF486DIS,trimmed,50,NA
filtered_ENCFF505MBD,trimmed,1,NA
filtered_ENCFF505MBD,trimmed,2,NA
filtered_ENCFF505MBD,trimmed,3,NA
filtered_ENCFF505MBD,trimmed,4,NA
filtered_ENCFF505MBD,trimmed,5,NA
filtered_ENCFF505MBD,trimmed,6,35.44098466085457
filtered_ENCFF505MBD,trimmed,7,35.5493835546816
filtered_ENCFF505MBD,trimmed,8,35.243306085749
filtered_ENCFF505MBD,trimmed,9,35.16204553751942
filtered_ENCFF505MBD,trimmed,10,34.994638549602975
filtered_ENCFF505MBD,trimmed,11,35.13231673031603
filtered_ENCFF505MBD,trimmed,12,35.4075231790042
filtered_ENCFF505MBD,trimmed,13,35.117788922211304
filtered_ENCFF505MBD,trimmed,14,35.36854662977971
filtered_ENCFF505MBD,trimmed,15,35.15743474029416
filtered_ENCFF505MBD,trimmed,16,35.22934404570247
filtered_ENCFF505MBD,trimmed,17,35.199046637787404
filtered_ENCFF505MBD,trimmed,18,35.11547268325171
filtered_ENCFF505MBD,trimmed,19,34.77961955938511
filtered_ENCFF505MBD,trimmed,20,34.978290434793784
filtered_ENCFF505MBD,trimmed,21,35.165915269015464
filtered_ENCFF505MBD,trimmed,22,35.3718794644934
filtered_ENCFF505MBD,trimmed,23,35.14909475476466
filtered_ENCFF505MBD,trimmed,24,35.31464787992774
filtered_ENCFF505MBD,trimmed,25,35.05445231571056
filtered_ENCFF505MBD,trimmed,26,35.27838566642477
filtered_ENCFF505MBD,trimmed,27,34.97244383801449
filtered_ENCFF505MBD,trimmed,28,35.19405256075687
filtered_ENCFF505MBD,trimmed,29,35.09004395297664
filtered_ENCFF505MBD,trimmed,30,35.16501219729693
filtered_ENCFF505MBD,trimmed,31,34.95281420309886
filtered_ENCFF505MBD,trimmed,32,34.867687845508826
filtered_ENCFF505MBD,trimmed,33,34.83293652579191
filtered_ENCFF505MBD,trimmed,34,34.83887518380925
filtered_ENCFF505MBD,trimmed,35,34.97475789800988
filtered_ENCFF505MBD,trimmed,36,34.8967559907625
filtered_ENCFF505MBD,trimmed,37,34.85524824775869
filtered_ENCFF505MBD,trimmed,38,35.04556399383658
filtered_ENCFF505MBD,trimmed,39,34.7732548049157
filtered_ENCFF505MBD,trimmed,40,35.13369220147618
filtered_ENCFF505MBD,trimmed,41,35.22599672087676
filtered_ENCFF505MBD,trimmed,42,35.20440645396126
filtered_ENCFF505MBD,trimmed,43,34.88553911878111
filtered_ENCFF505MBD,trimmed,44,NA
filtered_ENCFF505MBD,trimmed,45,NA
filtered_ENCFF505MBD,trimmed,46,NA
filtered_ENCFF505MBD,trimmed,47,NA
filtered_ENCFF505MBD,trimmed,48,NA
filtered_ENCFF505MBD,trimmed,49,NA
filtered_ENCFF505MBD,trimmed,50,NA
filtered_ENCFF586YSA,trimmed,1,NA
filtered_ENCFF586YSA,trimmed,2,NA
filtered_ENCFF586YSA,trimmed,3,NA
filtered_ENCFF586YSA,trimmed,4,NA
filtered_ENCFF586YSA,trimmed,5,NA
filtered_ENCFF586YSA,trimmed,6,35.593869051488475
filtered_ENCFF586YSA,trimmed,7,35.62094339141562
filtered_ENCFF586YSA,trimmed,8,35.50091433840191
filtered_ENCFF586YSA,trimmed,9,35.36281673653892
filtered_ENCFF586YSA,trimmed,10,35.33963588635236
filtered_ENCFF586YSA,trimmed,11,35.32060234927888
filtered_ENCFF586YSA,trimmed,12,35.43045986133664
filtered_ENCFF586YSA,trimmed,13,35.291883325779885
filtered_ENCFF586YSA,trimmed,14,35.09697086498181
filtered_ENCFF586YSA,trimmed,15,34.897575033519615
filtered_ENCFF586YSA,trimmed,16,34.68711273272215
filtered_ENCFF586YSA,trimmed,17,34.69506739642226
filtered_ENCFF586YSA,trimmed,18,34.67961885606745
filtered_ENCFF586YSA,trimmed,19,34.75270092187271
filtered_ENCFF586YSA,trimmed,20,34.76094547253757
filtered_ENCFF586YSA,trimmed,21,34.69276920380547
filtered_ENCFF586YSA,trimmed,22,34.73533274176791
filtered_ENCFF586YSA,trimmed,23,34.61154962959016
filtered_ENCFF586YSA,trimmed,24,34.63331343327466
filtered_ENCFF586YSA,trimmed,25,34.587513819591535
filtered_ENCFF586YSA,trimmed,26,34.55947173498727
filtered_ENCFF586YSA,trimmed,27,34.60391310649717
filtered_ENCFF586YSA,trimmed,28,34.54678171488583
filtered_ENCFF586YSA,trimmed,29,34.549646128871984
filtered_ENCFF586YSA,trimmed,30,34.59060862710039
filtered_ENCFF586YSA,trimmed,31,34.50040921840548
filtered_ENCFF586YSA,trimmed,32,34.48816781101575
filtered_ENCFF586YSA,trimmed,33,34.45537497981473
filtered_ENCFF586YSA,trimmed,34,34.47975764347165
filtered_ENCFF586YSA,trimmed,35,34.48379584699022
filtered_ENCFF586YSA,trimmed,36,34.3264092767504
filtered_ENCFF586YSA,trimmed,37,34.31379988289669
filtered_ENCFF586YSA,trimmed,38,34.32161993981285
filtered_ENCFF586YSA,trimmed,39,34.237285114396244
filtered_ENCFF586YSA,trimmed,40,34.47364474972671
filtered_ENCFF586YSA,trimmed,41,34.57932072271439
filtered_ENCFF586YSA,trimmed,42,34.512616399838194
filtered_ENCFF586YSA,trimmed,43,34.31470216181711
filtered_ENCFF586YSA,trimmed,44,NA
filtered_ENCFF586YSA,trimmed,45,NA
filtered_ENCFF586YSA,trimmed,46,NA
filtered_ENCFF586YSA,trimmed,47,NA
filtered_ENCFF586YSA,trimmed,48,NA
filtered_ENCFF586YSA,trimmed,49,NA
filtered_ENCFF586YSA,trimmed,50,NA
filtered_ENCFF628ABP,trimmed,1,NA
filtered_ENCFF628ABP,trimmed,2,NA
filtered_ENCFF628ABP,trimmed,3,NA
filtered_ENCFF628ABP,trimmed,4,NA
filtered_ENCFF628ABP,trimmed,5,NA
filtered_ENCFF628ABP,trimmed,6,35.46171376282995
filtered_ENCFF628ABP,trimmed,7,35.454704946596955
filtered_ENCFF628ABP,trimmed,8,35.207941268184754
filtered_ENCFF628ABP,trimmed,9,35.25406784141724
filtered_ENCFF628ABP,trimmed,10,35.162921849793754
filtered_ENCFF628ABP,trimmed,11,35.1743646912934
filtered_ENCFF628ABP,trimmed,12,35.25830039799296
filtered_ENCFF628ABP,trimmed,13,35.08604466724373
filtered_ENCFF628ABP,trimmed,14,34.979751341751154
filtered_ENCFF628ABP,trimmed,15,35.1345174013967
filtered_ENCFF628ABP,trimmed,16,35.0895830270539
filtered_ENCFF628ABP,trimmed,17,35.06164164020302
filtered_ENCFF628ABP,trimmed,18,34.994294533249914
filtered_ENCFF628ABP,trimmed,19,34.94980898051964
filtered_ENCFF628ABP,trimmed,20,35.029281390977815
filtered_ENCFF628ABP,trimmed,21,35.036499850678474
filtered_ENCFF628ABP,trimmed,22,35.01729519052834
filtered_ENCFF628ABP,trimmed,23,34.95028509533833
filtered_ENCFF628ABP,trimmed,24,34.941487585217104
filtered_ENCFF628ABP,trimmed,25,34.86156477093155
filtered_ENCFF628ABP,trimmed,26,34.90646275433279
filtered_ENCFF628ABP,trimmed,27,34.857089212525075
filtered_ENCFF628ABP,trimmed,28,34.786001485963446
filtered_ENCFF628ABP,trimmed,29,34.899669646724384
filtered_ENCFF628ABP,trimmed,30,34.9479310233436
filtered_ENCFF628ABP,trimmed,31,34.804707089179566
filtered_ENCFF628ABP,trimmed,32,34.764656352823366
filtered_ENCFF628ABP,trimmed,33,34.745644591033724
filtered_ENCFF628ABP,trimmed,34,34.77978865565137
filtered_ENCFF628ABP,trimmed,35,34.81257926731586
filtered_ENCFF628ABP,trimmed,36,34.795684904549596
filtered_ENCFF628ABP,trimmed,37,34.788983169848784
filtered_ENCFF628ABP,trimmed,38,34.86253321827115
filtered_ENCFF628ABP,trimmed,39,34.762322190365495
filtered_ENCFF628ABP,trimmed,40,34.99607254718791
filtered_ENCFF628ABP,trimmed,41,35.083666993877486
filtered_ENCFF628ABP,trimmed,42,35.02413985197062
filtered_ENCFF628ABP,trimmed,43,34.717618819390836
filtered_ENCFF628ABP,trimmed,44,NA
filtered_ENCFF628ABP,trimmed,45,NA
filtered_ENCFF628ABP,trimmed,46,NA
filtered_ENCFF628ABP,trimmed,47,NA
filtered_ENCFF628ABP,trimmed,48,NA
filtered_ENCFF628ABP,trimmed,49,NA
filtered_ENCFF628ABP,trimmed,50,NA
filtered_ENCFF683ZDJ,trimmed,1,NA
filtered_ENCFF683ZDJ,trimmed,2,NA
filtered_ENCFF683ZDJ,trimmed,3,NA
filtered_ENCFF683ZDJ,trimmed,4,NA
filtered_ENCFF683ZDJ,trimmed,5,NA
filtered_ENCFF683ZDJ,trimmed,6,35.81312669411455
filtered_ENCFF683ZDJ,trimmed,7,35.85844829498155
filtered_ENCFF683ZDJ,trimmed,8,35.736618640058786
filtered_ENCFF683ZDJ,trimmed,9,35.72682797945565
filtered_ENCFF683ZDJ,trimmed,10,35.705614651533025
filtered_ENCFF683ZDJ,trimmed,11,35.68826412467062
filtered_ENCFF683ZDJ,trimmed,12,35.76212540634173
filtered_ENCFF683ZDJ,trimmed,13,35.635733789920394
filtered_ENCFF683ZDJ,trimmed,14,35.56065889403994
filtered_ENCFF683ZDJ,trimmed,15,35.51718677431277
filtered_ENCFF683ZDJ,trimmed,16,35.400669290041726
filtered_ENCFF683ZDJ,trimmed,17,35.409808217221936
filtered_ENCFF683ZDJ,trimmed,18,35.39148828216418
filtered_ENCFF683ZDJ,trimmed,19,35.39807718807123
filtered_ENCFF683ZDJ,trimmed,20,35.455675142535426
filtered_ENCFF683ZDJ,trimmed,21,35.41985118954715
filtered_ENCFF683ZDJ,trimmed,22,35.45734026193165
filtered_ENCFF683ZDJ,trimmed,23,35.35003862283675
filtered_ENCFF683ZDJ,trimmed,24,35.36975394691934
filtered_ENCFF683ZDJ,trimmed,25,35.327620476260364
filtered_ENCFF683ZDJ,trimmed,26,35.304291213602134
filtered_ENCFF683ZDJ,trimmed,27,35.3569265776338
filtered_ENCFF683ZDJ,trimmed,28,35.2975439876945
filtered_ENCFF683ZDJ,trimmed,29,35.29123843664691
filtered_ENCFF683ZDJ,trimmed,30,35.32913451905471
filtered_ENCFF683ZDJ,trimmed,31,35.25031288895542
filtered_ENCFF683ZDJ,trimmed,32,35.25809592088001
filtered_ENCFF683ZDJ,trimmed,33,35.22365545704725
filtered_ENCFF683ZDJ,trimmed,34,35.24908823718613
filtered_ENCFF683ZDJ,trimmed,35,35.26834101852189
filtered_ENCFF683ZDJ,trimmed,36,35.210426596518374
filtered_ENCFF683ZDJ,trimmed,37,35.2302053865707
filtered_ENCFF683ZDJ,trimmed,38,35.258255103189974
filtered_ENCFF683ZDJ,trimmed,39,35.192689927519446
filtered_ENCFF683ZDJ,trimmed,40,35.34503481401625
filtered_ENCFF683ZDJ,trimmed,41,35.40662543333202
filtered_ENCFF683ZDJ,trimmed,42,35.35371171583526
filtered_ENCFF683ZDJ,trimmed,43,35.140570569415644
filtered_ENCFF683ZDJ,trimmed,44,NA
filtered_ENCFF683ZDJ,trimmed,45,NA
filtered_ENCFF683ZDJ,trimmed,46,NA
filtered_ENCFF683ZDJ,trimmed,47,NA
filtered_ENCFF683ZDJ,trimmed,48,NA
filtered_ENCFF683ZDJ,trimmed,49,NA
filtered_ENCFF683ZDJ,trimmed,50,NA
filtered_ENCFF689CZI,trimmed,1,NA
filtered_ENCFF689CZI,trimmed,2,NA
filtered_ENCFF689CZI,trimmed,3,NA
filtered_ENCFF689CZI,trimmed,4,NA
filtered_ENCFF689CZI,trimmed,5,NA
filtered_ENCFF689CZI,trimmed,6,35.635929963319526
filtered_ENCFF689CZI,trimmed,7,35.811936637941066
filtered_ENCFF689CZI,trimmed,8,35.54387521493796
filtered_ENCFF689CZI,trimmed,9,35.48929820558765
filtered_ENCFF689CZI,trimmed,10,35.39519514417725
filtered_ENCFF689CZI,trimmed,11,35.50549124897284
filtered_ENCFF689CZI,trimmed,12,35.75029052482147
filtered_ENCFF689CZI,trimmed,13,35.48997139003174
filtered_ENCFF689CZI,trimmed,14,35.767292397611406
filtered_ENCFF689CZI,trimmed,15,35.56195290792405
filtered_ENCFF689CZI,trimmed,16,35.62612172082014
filtered_ENCFF689CZI,trimmed,17,35.665565644674544
filtered_ENCFF689CZI,trimmed,18,35.45668367194911
filtered_ENCFF689CZI,trimmed,19,35.429121208927185
filtered_ENCFF689CZI,trimmed,20,35.529481283293244
filtered_ENCFF689CZI,trimmed,21,35.54585059100435
filtered_ENCFF689CZI,trimmed,22,35.72607085766604
filtered_ENCFF689CZI,trimmed,23,35.459668305821126
filtered_ENCFF689CZI,trimmed,24,35.64225131497783
filtered_ENCFF689CZI,trimmed,25,35.47666810316904
filtered_ENCFF689CZI,trimmed,26,35.64363845147713
filtered_ENCFF689CZI,trimmed,27,35.33440663334989
filtered_ENCFF689CZI,trimmed,28,35.53880387235972
filtered_ENCFF689CZI,trimmed,29,35.42155385082701
filtered_ENCFF689CZI,trimmed,30,35.45767217533453
filtered_ENCFF689CZI,trimmed,31,35.377878248937705
filtered_ENCFF689CZI,trimmed,32,35.32281054579529
filtered_ENCFF689CZI,trimmed,33,35.303041515807976
filtered_ENCFF689CZI,trimmed,34,35.30458401396713
filtered_ENCFF689CZI,trimmed,35,35.43589426571677
filtered_ENCFF689CZI,trimmed,36,35.407937913448436
filtered_ENCFF689CZI,trimmed,37,35.37546925373479
filtered_ENCFF689CZI,trimmed,38,35.49758277715193
filtered_ENCFF689CZI,trimmed,39,35.23932959664822
filtered_ENCFF689CZI,trimmed,40,35.53200709623276
filtered_ENCFF689CZI,trimmed,41,35.6178524185793
filtered_ENCFF689CZI,trimmed,42,35.58567847163263
filtered_ENCFF689CZI,trimmed,43,35.242892982352366
filtered_ENCFF689CZI,trimmed,44,NA
filtered_ENCFF689CZI,trimmed,45,NA
filtered_ENCFF689CZI,trimmed,46,NA
filtered_ENCFF689CZI,trimmed,47,NA
filtered_ENCFF689CZI,trimmed,48,NA
filtered_ENCFF689CZI,trimmed,49,NA
filtered_ENCFF689CZI,trimmed,50,NA
filtered_ENCFF779GVO,trimmed,1,NA
filtered_ENCFF779GVO,trimmed,2,NA
filtered_ENCFF779GVO,trimmed,3,NA
filtered_ENCFF779GVO,trimmed,4,NA
filtered_ENCFF779GVO,trimmed,5,NA
filtered_ENCFF779GVO,trimmed,6,35.663388955413446
filtered_ENCFF779GVO,trimmed,7,35.8150581485256
filtered_ENCFF779GVO,trimmed,8,35.59029779615463
filtered_ENCFF779GVO,trimmed,9,35.57221336709838
filtered_ENCFF779GVO,trimmed,10,35.475963550601115
filtered_ENCFF779GVO,trimmed,11,35.57699317443316
filtered_ENCFF779GVO,trimmed,12,35.790246292918205
filtered_ENCFF779GVO,trimmed,13,35.54990906919086
filtered_ENCFF779GVO,trimmed,14,35.77648526173001
filtered_ENCFF779GVO,trimmed,15,35.59778176834419
filtered_ENCFF779GVO,trimmed,16,35.68227369316253
filtered_ENCFF779GVO,trimmed,17,35.719629379183516
filtered_ENCFF779GVO,trimmed,18,35.55464511347123
filtered_ENCFF779GVO,trimmed,19,35.47754538906417
filtered_ENCFF779GVO,trimmed,20,35.589982636844866
filtered_ENCFF779GVO,trimmed,21,35.61696696885491
filtered_ENCFF779GVO,trimmed,22,35.75746302960848
filtered_ENCFF779GVO,trimmed,23,35.53465372564843
filtered_ENCFF779GVO,trimmed,24,35.70583193321497
